Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10,Target
61.14881256805163,93.95250399796778,100.01187465916308,19.82853007290233,-2.5607419565035765,6.921307828864545,544.2759396284558,5.050641043600926,29.79471725002124,-2.8746767900571197,557.0022974701984
58.14731402457792,12.565330683749687,103.202653123386,26.068075647575508,1.9302257449578129,4.79410629917128,528.8436949143431,6.4993734885218135,20.89452860143036,-1.4926877897982438,535.9099241957177
40.01735439066958,41.510742666849474,61.55416370557141,74.77485978211114,-1.3384452777496652,39.53897712140073,587.5586673117612,6.181094598749014,24.874744065177666,3.599283744193322,362.53479316359454
53.4824198460008,64.88469339936108,116.11912423932472,29.740351656142927,0.4951121791708695,7.088710440327072,418.0089572982112,1.236519774191378,26.516503328557185,3.3765459008016734,451.5308080276241
51.75028713711093,73.34907975299367,93.48970716068972,27.783467215243025,0.427416166147528,1.8350489692811032,229.61114089106746,4.0948786492354685,23.504943566031127,0.1490474508049457,433.9337471674896
53.28032895093519,36.63721549094904,111.61947155251312,63.78478243261475,1.12371686184175,1.5312742641694248,476.3136989477056,5.120228863569324,28.583946862763035,-4.183345603038027,462.9984180139773
63.07143166922285,74.62818127353476,105.87784249511546,41.90121843518632,-0.328696807304412,13.290713676928744,476.9033790883234,5.501997294666576,26.64910560462192,0.9047757883155628,532.5253577115443
53.35393323162023,12.415001291067828,104.52341441659428,76.83833230402499,-2.145518471862056,61.8883136057869,384.2481136117874,1.8952234267939,22.100356945126205,2.617437824301386,260.6797509943322
60.183703446078425,33.18126252577047,98.8571606883329,61.06154765300769,-0.3272879113805561,1.4186710678041183,349.1939290362187,9.086850112264637,31.30365912864405,-2.376882063844655,661.8648572558975
51.01368604233337,71.6433175755905,119.66499336651135,33.057177366758154,-0.2191623024996576,33.71772446755611,442.52990448415744,4.008841234345583,27.80948062118224,-3.1693822766373927,470.6009716540457
54.33679098034976,62.56827902603751,95.02768657787335,57.833862049575714,-2.049192016617304,31.48098243052315,488.512276208842,5.404797778723935,20.787163167268314,-0.0295796086906161,433.0723308129199
59.46932338757811,83.7210214861655,63.620064513675416,79.31692972383141,0.0453716089607378,6.329005646570969,509.54278873178527,6.973546729030231,20.737022710147563,2.4930582529496847,506.6725291705096
28.142662702165005,4.685702266715508,114.22389015934834,39.15863684419695,-1.0758514886645454,7.160907162990963,271.46944637033045,7.471734724753759,23.90243682940002,0.048889791279933,479.4704561732265
45.20493175464048,17.439171782304854,79.77486187720903,68.91765772193867,0.6490851030934534,43.10771719818122,324.6460018194797,4.402247640156175,27.23739107849748,-2.605346960870073,337.35686559763496
42.944410185608064,4.849458227196646,66.8934539329465,43.2666384301723,-0.246079735826514,18.70028227961814,612.9555520597243,2.162015436673537,13.93279752623954,3.689164099413837,238.2852323182525
40.41683227634987,19.21142242492113,74.44391664643504,53.445871822279976,1.9610948855197332,61.8883136057869,481.03918564708016,2.8658590230990444,20.99745325778038,3.720067885886007,284.77581864093025
45.872866231599744,0.4282810632935008,107.08330948392302,68.69600222385895,-0.256178656840482,29.251301086191507,499.75663649264766,2.4854667169566222,22.112610102025027,1.5833169552772652,292.900075521949
72.42411966851594,50.42103016788663,97.58702992262874,14.84218970478751,0.4303912663411953,61.2598569077299,366.67433703345984,3.1972402406765585,17.81172905130645,-4.257102227830391,497.3801938303104
37.01253326460135,52.83143955682554,46.682924258178815,46.395961787335295,-0.2130715064595033,20.973051279810345,499.5596332333979,6.43281698199519,19.891163827403464,-2.678751490224338,379.3064205277078
64.52417531887221,65.78917814059947,90.40860142368328,17.61708127940956,-1.6232681884604083,17.587443854070614,462.4329019007765,5.821829384148806,25.686506258185368,1.1866419262203198,560.1329588627647
24.75695342576293,38.49124472010435,129.23078062436912,68.00044355776745,-0.2047130051374955,26.26053459186274,438.1467848887037,2.51767403042358,22.55543876349353,2.813032711151666,287.79721387492043
44.976724550213376,0.3207690685184006,88.71760822666553,58.62450121481112,0.753413441171479,11.508744182173956,353.81658296645367,7.133648539443049,22.948368359409763,-0.2573932903238152,452.6196142950885
52.44129597657509,67.38911544076372,95.8630861643102,36.15437283114227,0.6019898056649623,23.285022347574568,413.1512868668253,1.5733422933828596,18.106801024123943,-1.9595589209976727,392.75059737815286
58.79333497038917,5.429108774791258,126.07478593317882,16.102521071426843,-0.2932677378278677,3.209864131109386,697.2017468022275,9.186463196357568,23.93241646854251,3.845217691959533,751.767418740052
60.66839869689282,86.6170430817744,119.8872314551134,84.06419696239342,-1.4567561169159648,26.188450196142163,465.0529416963645,6.095717486016555,17.479679266303553,-1.1866800976799494,493.5616326443049
61.90020852799888,2.265398770793736,125.54377719129278,35.20029764381296,0.6444585877332862,9.291627656009014,578.9619619063976,6.313755923895967,32.29514833920339,4.162403000196209,554.2534776213705
44.76912391627344,53.04751232566325,32.86963165164178,32.03014219173922,0.4194865854634887,6.8644925395444005,480.3602201212669,3.5730445727476967,33.71663878515527,0.3234097055428622,340.172370991781
43.06472311003149,89.49178823855208,143.33807596105277,18.080397673406694,0.8434108538525992,5.719313030819114,468.7883972851601,5.604733027178718,22.634171514533534,1.1427898163893788,594.1189940344805
62.8696382188573,57.24895757887801,115.91001088569824,56.18825672772643,-0.2741121952346225,16.003984492047405,436.3997365602246,4.836315616372522,19.387799391962385,-3.7504287179678353,478.97129812917336
47.13043512677578,60.841674654393,161.53691035060376,31.25227643116908,-1.6843747928095578,61.43433576891363,634.5631994269975,9.556718014768924,29.273012136818064,-2.3241524050477125,811.134183364836
30.86470514993117,68.16108483374057,80.4418492306429,77.42824657694223,0.5337601830766953,6.6424342083447065,537.3071896231108,1.6859931166755753,27.96181891897191,4.746850140334251,257.0789139244065
33.000691789947794,12.240884773046702,55.91373485877724,64.62134269014524,-0.0091427650734841,13.52483285939793,421.039089478036,5.128620720772018,34.3737259356425,2.186675489272899,319.4133907975175
36.20821570997583,67.49271008105595,100.1804614181294,10.313192464752534,1.3916837734001126,23.5456982538448,460.58899835722855,8.123656154307415,35.70538853605122,-0.2292539254106689,653.1247960188184
57.45741116080646,88.03548820128152,93.11569175607096,55.25396893328228,0.0287330324464178,8.611975273937952,607.5907011279038,5.901193817598306,14.865962154492088,0.2142711371034655,497.84441485723374
52.13638604105848,97.42208328353163,116.34159959037054,28.546774145578333,-0.0454668891895016,0.3869694103070054,229.61114089106746,6.086961655873706,30.79329730411314,-4.122047847009568,602.258570637691
60.35728031101653,44.30519993583471,126.87320861465888,11.229369602223995,0.4172544718659806,7.039651232269655,531.0502220215463,9.200940531910668,23.88746025972181,2.8333005614219715,783.0793387351514
43.59121030495199,34.450485167754685,97.81764637801255,59.54937303899567,-0.5969310688011311,15.586964326624134,553.7601475489423,4.381235063136797,27.745441895658708,-4.286339504523142,368.5393474409873
52.37809536615072,75.3309615596317,93.98229885468186,26.39314881643414,-0.6451357211235694,10.340021265730115,425.0253574425709,1.018579199778263,28.88924169332057,-1.1300762106925308,390.9548013053682
59.38385590951005,54.287428809531455,113.06799548790318,81.97086479625834,-0.0978952663379419,1.8583512692977788,515.4594307067459,9.331042722862096,28.679573331585445,-0.893477052356352,705.7410338454241
45.35980190419642,25.730465445503047,93.59178335768756,55.870459276266935,-0.9204063082699724,16.719815474035435,550.2309864964526,1.297537734753929,30.00184826520816,1.0308500028935017,296.7188770830185
56.85162856336117,17.215788496970298,91.50044747758032,26.7348087776029,-0.2290954654659654,47.66788769965075,376.8853505440837,8.176637115163768,22.198652083735546,-0.8446707182776354,604.9721553092177
40.07111088400024,17.02303005927437,125.92837346688216,88.33019517497932,1.9395613574487,31.79445950179608,584.1935203091278,2.256347965890406,20.23559634890408,4.60712968314866,304.86847434343593
44.554192301523926,45.9177036606152,131.4944464225893,53.71532532888924,1.042633726726367,2.98152306202472,529.7340120041475,1.1861576896794876,30.93456563992089,2.9790285195658184,370.3668114117143
44.273931590025065,17.01244056156501,127.09915609657736,23.237773770110017,0.3080379413996499,1.0294881773045532,484.7026326083892,4.192032135630469,20.64136008710606,4.593256160605746,437.4471898685169
32.0624053161644,1.9718944011485773,95.79425718186188,51.37937361352592,1.5516772609549183,1.694391858264184,510.4928388522208,8.776507840803625,34.30699355076808,0.1873473450233707,574.6849765869886
57.304587211783726,5.208877496969,46.505275306170425,86.74792465784793,-0.8248960980066457,61.8883136057869,570.7192402881335,1.332440821616956,21.178123507534025,-1.9776510188797056,198.7159382758578
42.958964896959145,92.98845439529656,96.2948478401788,43.9368184673775,2.4904398698799954,0.269040910190822,731.6116461730498,3.364120967189357,23.095820681562248,4.813102698661748,452.6652274295256
50.18741178091531,7.296134116013575,81.05049968307378,44.027640951579045,-0.4605025175597272,1.264308986339652,560.9946402671951,3.5114430530701,24.047948544883784,-4.187761791844464,332.72399468414955
57.21119988358864,7.318069058095955,96.7568745247353,46.89013777798388,2.0038058955091795,9.380600614213728,581.0582488811635,1.8532623925926064,17.294698139150675,4.270796393588608,328.08129161953224
56.69796764044917,45.11884455335324,83.22272768205978,32.408284092359104,1.999403047779649,6.738706892531132,519.3526830663205,1.8330223918844304,17.309121959286642,-4.042181032111518,388.00007981055137
59.98077663459179,24.510028233503256,99.48150361335996,22.942689043492123,-1.7532298067972054,2.06818001676875,690.1651295832472,9.173625536403554,29.560172445127105,3.069063373720022,707.8610292294485
48.52271773235864,96.26938521724978,74.0181092692109,56.31421626947411,1.4670921431418145,27.041411322637277,353.4006516625792,7.257660894736539,16.399805988892403,2.7993162971152508,557.9435567167784
43.650525319337696,91.09858394978042,67.98206408204052,81.53601573740411,-0.2839091404526765,20.263253246838524,326.2598193531834,3.8002378170135103,37.598314143567215,1.5969849819020352,349.887342945784
48.80422683640401,40.47432486712671,130.5672870642723,68.85837935211356,-0.5679684573180702,17.59501813523333,515.3032729652591,3.144887033139133,24.529370073545135,2.8255321646581564,382.4424816969813
24.68998349062955,44.87315194162592,75.75855966580866,17.69499261100411,0.5246381201649862,3.320482989569848,566.0142184856969,1.3859309159805997,19.85327873704155,-4.1194257021757466,305.8561356007684
28.29331291365369,37.51136530755702,100.00829063140884,42.06791808443424,-1.0079153247547583,5.62388689801824,242.5384398488054,4.2290850810679945,27.101091204311032,-1.2648969598032649,338.2691360858733
30.159505814683964,3.7866116643128223,123.86287116507089,10.423670392440163,0.5019970879162784,4.493161603111026,499.6564372147574,3.710211095579457,12.69046217146759,-1.6350621437486823,377.5619226678052
35.04129758597777,29.284683925470866,122.85760315573933,34.63523087096611,-0.9407944822975663,1.3280027166933577,481.9510241361695,9.25371827720036,23.332160551254425,4.815308057807169,660.4391571890344
55.99661340085155,12.267346961198411,119.87120512288378,63.55012740912687,0.1770792792618186,10.042905619234098,574.4158188509989,2.984577086055651,23.97329319504182,-0.2746506268971416,373.95188866566576
36.41781416959909,10.237033001512277,107.57166286253836,33.218742679280815,1.335362579090148,9.346316421000347,542.8735541320527,4.646325197995767,18.668976204795957,-4.503498320635694,355.8419162774152
44.32756168940915,56.086157293638784,118.10008271342124,77.24466552761331,0.3865179354324531,0.2410841214728122,319.1778145132996,7.138126775108013,21.841094696025344,-2.4068662364041105,529.5967721410169
69.48842446679097,9.876485771356226,134.32720331515387,48.19073708325693,-0.3597915872811468,41.82721168901823,391.9942758444259,3.8906233733921898,32.63011555788026,3.440835525392332,486.916945827007
44.65604043407861,10.29313237952636,110.62556484988434,63.53345302719539,0.5414111108379199,50.7059326502818,419.32103279630087,8.0360736390125,25.91625115213518,3.9164638705101904,548.3131321136233
61.0627335270063,48.05137148193486,54.06994132964541,80.70921786251867,-1.4064802420048998,1.2704068765709733,573.8945135935388,7.536307824145669,26.99733668643499,4.273573919253636,491.065216649384
35.995734799851846,44.22823651226388,86.78666984624758,64.62482469195382,0.02176598550769605,61.83628988118952,537.4646232015209,1.319220550378146,21.06586951055348,-3.5588154768991034,256.9027597138377
46.91843663198555,13.763478513236937,117.4092517930522,81.78609634283782,-0.4302700605070151,61.8883136057869,437.92753179784063,8.702475650295431,18.383003150454392,1.8808696422498752,566.7537925448414
35.749669176341285,0.4449024808863,84.3226016572649,74.64522847402432,0.7868502461181258,25.90929960795114,514.4547235968295,4.275100645242464,23.79469916698617,-0.9766569738096562,282.61368248304905
44.91450386149156,19.297444176784385,140.5026534864661,55.36513963155124,0.4057987538214289,3.599838229974245,394.19934272333967,1.8627016877846183,12.711888143408077,2.354744595012815,345.0422062672997
62.60462206186094,23.589225418204077,98.4205042958392,33.778648001397954,0.5351664545013418,50.53129761169326,704.9638700614021,7.285110387242306,19.51593330135101,3.243817832372073,592.2803223936052
24.09019365211477,80.02484436088676,102.1312192839859,33.85139237210849,-0.0273825489104333,0.0218986914593344,557.4357400657041,7.724319835280482,18.73750025983319,-2.387450951404292,540.6900659606017
56.51635465318786,91.5438350527215,128.11860497254338,80.02648718866848,-0.7880996460025648,16.372297742569653,578.617697644276,1.6390872806469106,14.806168727958706,0.0033811421085081,385.47991574430375
53.56603403498417,40.59443974879697,95.42875256726768,14.310738379080146,1.488116936569336,44.38000674600099,637.68110343854,4.185285897049974,28.246087253356613,-1.7271373599891682,461.8031591154288
41.08775066454808,40.50267265009778,104.40692589320466,85.31494784774591,-0.6977934544676601,26.92072490515362,601.6243193218066,9.05932439719063,24.347469006359034,-0.4408145013663613,585.444204868385
28.30913218417318,71.24812837598668,122.4780870999778,36.16478401537421,0.4190389497058202,1.2309413774602842,503.1526311321552,7.024941724195672,21.901649185482505,-2.093841913871427,535.2712496497984
51.08194261570805,50.43048794677737,63.19323460415784,69.10968478507243,-0.11210465315375,61.8883136057869,481.5035034765128,5.805295295930719,28.35508166939038,-1.6036417296057848,418.9679235866556
42.05760936404296,18.41401866934092,92.86754594031126,36.40238021099586,0.5629931670346557,36.57611729961984,628.8284415178663,5.537016895129264,16.778643511523313,-2.277249074095633,399.857264677432
53.49014317032056,10.768912229586135,120.728832384478,86.26411113865285,-0.6054869852169364,8.210620109698757,502.6535282286988,6.475746993183057,18.28210522448,-2.0155763979555017,435.4764866319218
50.32778218285164,43.76118906550508,101.64000370856483,12.917922412538063,1.0526771608870498,8.527044126009443,425.0982215489653,6.877188416923669,30.586627790171477,0.7796486784919505,603.9052455398646
74.02668336981372,56.4828363162763,136.683345301937,38.26551013122532,1.3782779158359368,4.357345962741428,696.6632475902127,1.6195292089539843,36.40703503363602,1.0028353931668734,538.4877311649042
46.40966558790464,13.870760315880926,60.60191604532704,79.39688376217953,0.991323082496371,23.397639939275084,406.4072115513686,4.0073346101029,28.421132775925397,4.207368751510813,286.1296949596322
34.647537610672025,29.327349340844457,57.74995580134667,31.92452313095789,0.1576253259736481,11.893256401905289,326.529492494664,5.7398675699524775,27.3578589175292,-1.0941984287387263,363.8265557988575
52.689134524344745,30.59429964305749,119.24216291556796,32.04955812746206,-0.4351252461036839,7.195350542022949,599.2776358936815,7.573073257144891,22.09070726099204,1.574694252028591,604.6879933409671
53.29995025957648,26.129820102416403,121.64518037331936,81.9001452854893,2.601093730915565,17.12147211013515,426.87536093573215,7.684972540217538,22.2056793043034,4.654687185512403,549.1980019622079
70.38781362860655,46.0761266291791,95.16874982920416,76.44658025380684,-0.9916245447619684,5.589657436881873,543.5096684163341,6.449583989926385,26.136346285173502,-0.3363844176870394,504.1131442748339
62.52666868871868,65.30635843197385,110.00986000114312,18.461695623711137,0.881229551720133,14.819921639740269,681.7210836188838,6.27872347591103,31.864490923483896,2.7915243066771254,620.2828499439443
55.35306588724264,50.93898836159924,118.63017444078515,56.41439278954773,0.3327848880766239,8.214845207014566,362.5153544795127,4.309757666460429,27.132715347398097,4.697524620754351,453.36534542410783
71.94954336829343,20.14565622473442,79.65341985370634,27.871615067194043,-0.0625374421787214,1.5423489262525436,495.9084626308739,8.512300598686183,29.78979011415948,2.8977622174351385,671.7963692437834
32.168554185157234,10.293904704739976,82.32879062376752,27.21106174118864,0.1851629397340149,2.9445684310020703,648.3409223031858,9.247602067854876,20.41885751696747,-4.19496608925358,589.2993361611732
40.40372700875378,82.18704628987004,104.74315447996592,59.232318952285,-0.5102153033613023,0.6018232167711596,568.1886423398081,8.616856696959697,28.084626466322863,-3.06887329289098,608.3775053585978
36.10136087891713,47.93046827177857,122.602223997343,19.90929313320101,0.4270555432452478,2.284156431134024,482.0179126554021,8.847288944790133,21.643279082242667,-2.051163019543929,682.0223077066923
44.15285295266348,6.21391841338772,70.85107684105039,47.58232008023808,0.3168244859600677,3.2760512328329394,738.9379543657604,9.179290705605666,25.70075890360431,1.8621577555400908,610.5526930995204
29.34970778665537,25.8121499649558,95.05130920162452,30.4657387410304,2.601093730915565,37.85006278729045,490.468255766464,2.818572719568605,28.07910435295573,1.7143825735129674,354.4761816071971
59.52726420221607,80.40337783841548,93.89408420738904,78.31379780618859,1.070822215083761,0.6470542780498778,539.6874528528532,5.624889145147721,22.343834581121143,-3.62847985517088,475.366559210577
46.6666595435184,75.172632477355,110.44897762606912,54.35953858945056,0.5158827721264073,4.93227684133196,664.9354495910147,5.810862679596961,19.91461104882743,-0.5065226873231943,510.953716108453
27.93790558246013,87.58166328973778,99.78254074977914,27.20870650092921,0.575558933309626,22.5057312874284,598.0863571386606,5.368824136958252,26.81297932360253,-0.7818095053863541,471.802880374596
34.76631378188688,60.20878260016921,86.35291040492851,84.11725221774444,1.8395376554957448,23.925218398698128,632.1719600222476,8.6363966761227,24.3261398021232,1.8986832012060084,575.4344813997662
54.70270771175293,42.29059343580551,131.21414451893514,75.83172243254013,-0.970426564740272,37.04831938139066,410.04605031837366,3.925350399133485,25.68065125493607,-2.3905237875398324,405.9105322089563
62.57189851841572,42.663499755445066,86.5185629594795,31.22337842927309,-0.1827327437617704,24.521740023087556,622.817478218761,2.4518233565723966,28.28571901916256,-2.622245421435231,402.78775785746114
79.9509633753768,19.40000444929437,92.69759092446364,86.88407262432895,-1.907138827678728,11.986748557689191,516.9592090973971,3.4687055214972373,31.53643027893734,0.967244195813488,416.2400290629727
89.33406460987511,65.07989615178819,60.21255910200941,31.41911337136369,0.5587738421619017,0.0025167981034512,425.42210855565554,2.288148856121174,28.316326489291,-4.171704191705828,494.92012654988616
56.21614149913994,58.5068756092854,82.15935307885262,33.411449763758114,0.8481737505443001,0.2604234560146596,522.194424343963,4.643110405739991,27.65970223202878,1.6885439928322992,464.2081684231872
35.15692819952204,15.486441142883589,112.90190190847623,40.877068344382224,-0.995600052234834,1.8943716333892795,519.0246288156899,2.0512998995211547,22.498114398230022,-0.6057132040459692,304.1597793760738
18.01930578903036,88.56629200453749,108.01504890887148,23.1844176363654,1.4350800180007035,61.8883136057869,686.8088502523207,1.7881818698687506,23.265798732884285,0.3634479612658552,334.6435066603523
54.015671935157535,36.8468203310597,114.98792475164404,64.96129109702143,-0.7188799926247862,9.35828454547201,538.1295705628202,5.059047245609902,27.272516232580056,3.019884959346236,463.9932674165084
37.80588357034511,4.973876552106848,113.77455714864176,54.586986066223496,-0.3424681090165631,50.11942957849955,421.9195205615887,6.41026673420816,23.183756587448755,-3.190283673247386,447.44236378513074
43.76964109730472,32.78809207797838,152.19285090737884,81.55699852415385,0.1195659156200321,31.21106686969249,398.8572388132805,6.468776912613771,27.25179896651592,-2.9005366710064537,522.232798167855
40.81854801410288,86.98567147115757,81.30352931382726,29.27001805172265,1.594196362759815,48.484008423419446,495.2602549208717,1.830579879261108,20.92191385538952,4.010804243095988,353.69812035372183
47.88813670375422,91.69565858617844,59.51440641413029,23.618470927935952,-0.8581978180808985,11.948229633210127,365.363426924043,9.74417455391193,34.64674801836178,2.4097813086727164,736.6917935696897
65.98970346181466,49.03984172596335,73.7361750982119,38.68987141436237,0.2912471253656829,16.640261390467895,428.4644078514397,2.095716598275648,25.96839058989481,-2.373034236242517,394.0281135675445
52.35572851168017,95.6339940073418,82.40870410421022,21.688694680647096,0.7748377547924228,12.01714347164989,475.5808648668915,6.944171178370178,25.640025975420254,2.2072873871075105,605.6277547264012
47.62047744441968,87.5241809211976,75.64182658457723,85.6920822533288,0.5684701636794856,0.8812418980841505,457.81146460856246,8.997764471169308,22.586972839800342,-0.4281131927157346,641.8297480977691
34.465193707612826,82.52307170992253,102.34152119112136,67.39573574955267,0.6054010330667036,10.647848789091796,572.6907602369924,8.962894378848162,34.56510371519097,1.1728418622999683,673.1091977203356
24.879755829434647,85.9710064682206,131.31637263892554,73.69533237193306,0.7615002221739411,40.41319412311232,426.2172382594446,5.609160696035279,18.73354858634111,2.8664574771568017,430.23791741521256
