,Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10
46,0.6696624434599611,0.7462191668608792,0.5446288219601236,0.398929601076638,0.4332989276459806,0.21472608411526367,0.45628918246659683,0.49997954655541976,0.5648000799965132,0.590455832696639
47,0.5474334690531182,0.12387738940194312,0.5345250191095618,0.8358446176450283,0.08187626716924501,0.9999999999999999,0.2853271027680387,0.09895965256948559,0.3919666416555177,0.7617337517131906
48,0.6333399206062588,0.33161009060165086,0.49225573107610476,0.6385440005112444,0.4335714463876683,0.022889339031857157,0.22064717047974375,0.8985621440600052,0.7416536609961122,0.26226759938953903
49,0.5179972910447788,0.7163604555753477,0.6474786199557702,0.2883281826409181,0.45448587617450376,0.5447999720615363,0.3928652564266681,0.33396268302314863,0.6088894810361705,0.18301215703416357
50,0.5597960843276586,0.6255794406356059,0.4636885062474084,0.5981793523552656,0.10050842014098205,0.5086571341268205,0.47770924083589766,0.4891723983929007,0.34207076636652284,0.49701390156339886
51,0.6243542806858744,0.8371782585143438,0.22939299334864252,0.8668413518574382,0.5056539202182563,0.10223395005415443,0.5165135132057119,0.6635940729386985,0.3401656385494301,0.7492949437629532
52,0.2303201954986313,0.0465583117614386,0.60688891647387,0.36463154526796804,0.2887789172160329,0.11567639499764751,0.0772344984452566,0.7189852076615275,0.4604381457721501,0.5048613783282452
53,0.44493341727880403,0.17413605154804102,0.34990503104217174,0.7367905950586998,0.622428508727735,0.6965300240085778,0.17535277012723133,0.377703655130336,0.5871524693649,0.23941954687909722
54,0.4165000468201879,0.04819642406407362,0.25381192106427375,0.4160052101830962,0.4492793134075234,0.30213766670575465,0.707324699110699,0.1286229770354937,0.08163351866053065,0.8689137103388049
55,0.38470757908111003,0.19186453955234153,0.31013708730780043,0.5433042178476373,0.8762068389327562,0.9999999999999999,0.46392033097045654,0.2068799708895372,0.3500609109343848,0.8720043003825309
56,0.45333485378161703,0.00396973037280482,0.5536214004446677,0.7340186255142335,0.4473259077651831,0.4726283877895199,0.4984566771430777,0.16458597412941534,0.3924322104076918,0.6583145909351645
57,0.7873027466142378,0.5040659534975405,0.4827807718260576,0.06053599391003281,0.5801271802921476,0.9898449583318998,0.25290099749990863,0.24372465969178947,0.22901670527979728,0.07423272139618936
58,0.34188750769626636,0.5281781828344545,0.10304481088870912,0.45513976410119206,0.4556640015737148,0.3388626534395657,0.4980931782449253,0.6034729248504958,0.3080265361282066,0.23207859182198864
59,0.6879353937992773,0.6577993027377733,0.42923091747765274,0.09523811048591987,0.18289365792807982,0.28415564723450537,0.4295891038311301,0.5355401431761091,0.5282253278518503,0.6186443745847473
60,0.18773395016485223,0.38472783443066527,0.7188377641558358,0.725320138648359,0.45728076277239493,0.4243014967509402,0.3847777803641658,0.16816695089847156,0.4092578488165695,0.7812945783597101
61,0.44206297353976104,0.0028942475579840994,0.4166163961492385,0.6080668927306758,0.642608443195559,0.18593177811698974,0.22917662129481714,0.6813950256434416,0.42418753127910186,0.47423097504680006
62,0.5359541036170519,0.6738040757374445,0.46992044492075213,0.32706095297555915,0.6133189989496836,0.37622109452417013,0.33865754852473845,0.06317123257832562,0.24022820704383668,0.3040027683618195
63,0.6158515398339507,0.05399488593656979,0.6952945811231697,0.07629739028651003,0.4401518720469346,0.05183268588409651,0.8627708530426144,0.9096376452934997,0.4615772467647719,0.8845201370737202
64,0.6394365311472662,0.8661482489227852,0.6491364782567973,0.9262095169548101,0.215101615552742,0.4231367068068988,0.43442344810765837,0.5659924480886417,0.21640020119517683,0.3812959375501137
65,0.6549305241010231,0.022347107960788492,0.6913333463222792,0.3151295216087777,0.6215336149864704,0.1501060628754343,0.6446017136533331,0.5902350966289652,0.7793261072371773,0.9162408375948421
66,0.43945172407719374,0.5303396397967385,0.0,0.2754843314803921,0.5780179188052056,0.11088672076640713,0.46266754347112055,0.28550854161159234,0.8333368033062751,0.5323152476005281
67,0.41801337100074637,0.8949054031321455,0.8240757853523021,0.10103223219613408,0.6600163874189247,0.09238211151565984,0.441315892404241,0.5114022400953634,0.412249364305974,0.6142588636324913
68,0.6671242381143593,0.5723682727571333,0.6194670900007259,0.5775998139549259,0.4438570743088378,0.2585690064193089,0.38155422891207574,0.42596559230235975,0.2889007913073221,0.12490353826877698
69,0.46915285028455606,0.6083075694031687,0.9598359912266604,0.26575653218525275,0.1710739808007125,0.9926643094677878,0.7471938669588836,0.9508045033961615,0.6644975620497717,0.2675409259650269
70,0.26455868381110625,0.6815263751650659,0.3548806431324584,0.8432219415216708,0.6001215366114466,0.10729854736790015,0.5677427627637694,0.07569633752506795,0.6146776996802232,0.9746895495033763
71,0.2914256247252085,0.12213563655566896,0.17190508626128861,0.6830619281646292,0.4951093594993623,0.21850914516088002,0.35321166082185124,0.4584655954275825,0.8583033688410227,0.7186545715923319
72,0.3317706128564508,0.6748403717858518,0.5021273292051591,0.0038974601262503072,0.7660672628644498,0.3804332776359553,0.42618684079786157,0.7914692258295317,0.9089009821996528,0.4770451040246733
73,0.5990479768409154,0.8803374875559944,0.4494253504275151,0.5659158388927127,0.5024355675646778,0.13912376563666876,0.6974257897733873,0.5443642940250626,0.11708987453159009,0.5214006441971861
74,0.5321188749371647,0.9742351193668286,0.6226866682520121,0.23192218111743254,0.4880832872186544,0.0062183840506742725,0.0,0.5650189293141711,0.7222620446342094,0.08773908331408203
75,0.6355232111226783,0.4428870094486276,0.7012506783815043,0.01535494773386159,0.5775861674042702,0.11371705709451731,0.5561977718960798,0.9112473108232456,0.45986909871639886,0.7833215020284179
76,0.42463565041624424,0.3443066008142166,0.48450113131671246,0.619633113967618,0.3814151353921379,0.2518305037199118,0.59810079897171,0.3753673674346363,0.6064562771052164,0.07130879373012
77,0.5351591515166053,0.7532493416973998,0.4558900918280493,0.204989468532825,0.3720910462440531,0.16704673806308584,0.36056688945292353,0.0014897839667882828,0.649915889100035,0.3869567134462014
78,0.6232792507019257,0.5427429895160205,0.5982661390362903,0.9000308159469452,0.47794221495966166,0.029993998399178903,0.5274305551209091,0.9257127496708027,0.6419493676272872,0.4106182477299121
79,0.44688141034183443,0.25707697238254884,0.45297691271260476,0.5736255166133912,0.31884623748097884,0.27013590270966575,0.5915889972945825,0.032505846026812654,0.6921902888822025,0.6030641165616609
80,0.5914283012551976,0.1719014647468374,0.4373759031337272,0.20926218459503945,0.4525645326410872,0.7702164396347244,0.27174176274544565,0.7973599248542584,0.39570144611489194,0.4154992149961816
81,0.3803590143256083,0.16997322978489365,0.6942023690538945,0.9795590491093575,0.8720416696859357,0.513722515290889,0.6542546794075754,0.13911135868950797,0.32111353244820334,0.9607165480308386
82,0.4367482638186581,0.4590174891077909,0.7357243255816359,0.5466739376174664,0.6985515025482152,0.048142991624710973,0.5537691781109639,0.02012203281751783,0.7276296509879687,0.7978952946909277
83,0.4332230788594837,0.16986729906685777,0.7029362081250827,0.165529118550286,0.5564607237499744,0.01660065043683759,0.4706799091568616,0.3543308010431958,0.33653085867948357,0.9593291008750944
84,0.2796236374003048,0.019411073648631316,0.4694069924310327,0.5174610957595923,0.797014349280414,0.02734462787600518,0.5182664901528089,0.8640566748069375,0.855767817112425,0.5187080808177109
85,0.5971257213680902,0.05179182984892755,0.10171957995458566,0.9597715603143904,0.337320506501545,0.9999999999999999,0.6293927255511775,0.036386552915112405,0.3569256253445037,0.30219343481511385
86,0.4166831193930988,0.9298838664060394,0.4731413135077115,0.424386318112005,0.9785965375712256,0.0043128130921039984,0.9262619879327696,0.2622793275767295,0.42979010326904415,0.9813152585349451
87,0.5076042195973892,0.07267144080395692,0.3594210718741464,0.4255221219262145,0.4078041230278144,0.020395048853881936,0.6114494620435327,0.27865936398209695,0.4659669828191158,0.08116723931614417
88,0.59595107365179,0.07289086425808439,0.47658795390633224,0.4613198083931307,0.8844683084291551,0.15154374999166112,0.6484696598408246,0.09429420635539625,0.2093716914604647,0.9270809183961347
89,0.5894955181284965,0.45102620178100933,0.3756255228865534,0.28021328177075644,0.8836166780831672,0.10885418854800946,0.534614156794931,0.09204381771568503,0.20991973634373323,0.09572631113065705
90,0.6307874595786672,0.24486848112704587,0.4969132229914408,0.1618388610005824,0.1577555507782516,0.033384557653811424,0.8497872982752472,0.9082102874323253,0.6754084536279437,0.8068993959873134
91,0.4866653074315895,0.9627042481969977,0.3069606367749047,0.5791750332325182,0.7806532898993566,0.4369194476188073,0.22840916916615078,0.6951833648614124,0.17536952979988812,0.7799228431293123
92,0.425381728578422,0.9109787833904937,0.2619327674214874,0.8945926997800715,0.4419620789880331,0.32739324174732115,0.17833049190480094,0.3107690691820481,0.9808242441252693,0.6596814870934051
93,0.4902061949650011,0.40456532905622916,0.7288078746337816,0.7360492742377667,0.3870172911679551,0.28427803775250143,0.5271424219845102,0.2379037575488822,0.48425898888901003,0.7825446092125301
94,0.1868915866141908,0.4485684464189783,0.31994410039122756,0.09621245057772865,0.5983570818606005,0.05362014255440758,0.6207112943531274,0.04233386005351579,0.30658706102873273,0.08800131573417436
95,0.23221510919094357,0.3749257330837805,0.5008429644513288,0.40101430619242207,0.30191961667459744,0.09084014950329755,0.023852696372226867,0.3584505403990726,0.5819736437879113,0.37347371629746906
96,0.25568852118096763,0.037564371188820306,0.6787940735704837,0.005279070118057172,0.5939776912225448,0.07256910152106083,0.49827179529265814,0.3007594296515612,0.03442996730809761,0.33645466579807737
97,0.3170928430138422,0.292631153135308,0.6712949453854327,0.30806293450179767,0.3149026108175527,0.021424256574538527,0.4656028020490525,0.9171154152834157,0.4387700305751377,0.9815358095351863
98,0.5806737200132341,0.12240034775053843,0.6490169245471294,0.6696655713845145,0.5311297612462021,0.1622457362124573,0.6362134362320684,0.22007966312562233,0.4631303915344333,0.47250512334112704
99,0.33440699143901587,0.10209035557803002,0.5572644334983847,0.2903486789951025,0.7551732140253449,0.15098976208491197,0.5780134931741199,0.4048414685765973,0.2615885143940095,0.049591426649903014
100,0.43389765082747994,0.560736345301416,0.635804652937285,0.8409261217378642,0.5716408863576902,0.0038610678004786557,0.16526319055247368,0.6818929391964936,0.3821157597320726,0.2592689770276785
101,0.750376883854186,0.09848366638232504,0.7568562096734753,0.47758478577922925,0.42728435256713077,0.6758387228545204,0.29961986851819095,0.3208186058496231,0.792053461608492,0.8440791542518133
102,0.4380293335165178,0.10265153870092239,0.5800460223434509,0.6694570456349288,0.6016014338635634,0.8193072889463842,0.35004160306162796,0.7817313458611088,0.5369546736423112,0.8916452422863281
103,0.6443965671243399,0.48036136872946,0.15815070047224786,0.8842529674094912,0.22482633541034225,0.020493582817443817,0.6352515542438748,0.7261647809924611,0.5780314057329479,0.9273586899622261
104,0.32909797813546243,0.4421171154512802,0.4022119246075472,0.6831054732291585,0.5010879514399724,0.999159364372041,0.5680332499998799,0.034916654339580175,0.35266044260569346,0.14406617310080222
105,0.4664862834967772,0.1373667129109507,0.6306511718974487,0.8977201467774596,0.41365190142977415,0.9999999999999999,0.3843732273773333,0.8558253904856243,0.25072273350467605,0.6880718950334694
106,0.32600290701282725,0.004136000648195102,0.38383039546869124,0.8084181965669098,0.6490760295203033,0.4186259968987718,0.5255767282917934,0.3635667903617665,0.4563445648716236,0.40229968659459653
107,0.4412803471243117,0.1927250474056581,0.8029240164724399,0.5673061125042781,0.5753703203613696,0.05813415937574069,0.3036885290260924,0.09534371633186593,0.035244064695637733,0.7354626318384597
108,0.6637908027370443,0.23565734514389922,0.4889983487365338,0.2973507182593629,0.6003935477036977,0.8164854141870573,0.87709306914593,0.698235342328778,0.29376934435025154,0.8243760372556291
109,0.17934728935579125,0.8002040121794466,0.516679650733606,0.29826044159980736,0.491581289855795,0.00031931674315215786,0.6048827874270686,0.7470689351023041,0.2641921421008138,0.2612106383373881
110,0.5872111473807726,0.9154327972007184,0.7105411231606849,0.8757149042827868,0.3444379398257051,0.2645204688152552,0.6439664973608157,0.07048110250324187,0.11481797421975798,0.5003102021104286
111,0.5501013227021316,0.4057668832763961,0.4666803902397503,0.0538897933781729,0.7847200560473002,0.7170885659287183,0.7529468411840643,0.35358071911972067,0.6254787083357825,0.32724651433602214
112,0.3931465479193073,0.40484890256342176,0.5336560345592956,0.9418511021712732,0.3619056102667909,0.43496931230779956,0.6864169708293164,0.89550169177072,0.4773475085604498,0.4558875992547515
113,0.23241408768565364,0.712407229763979,0.6684638202287363,0.3271911527037986,0.5779313338904871,0.01985587175610819,0.5047227679392061,0.6693084360420358,0.3844165772542755,0.29057355051529193
114,0.5188558382329964,0.5041605632076909,0.22620891489894188,0.7391920386291574,0.47519373357815514,0.9999999999999999,0.46477706308765093,0.533701797178476,0.6296200406214782,0.33959692214285353
115,0.40534565810388884,0.18388781065438012,0.44757422489313803,0.3301624727199952,0.6057759897680703,0.5909878771362198,0.7366124268899312,0.5038732080322509,0.18976377237299696,0.27223157990119157
116,0.5491467496076008,0.10741094302085577,0.6554146778924944,0.9537211065605766,0.37976018875190676,0.1326383889525515,0.5038018524367829,0.6082461069700411,0.24688903400333612,0.29840063748001255
117,0.5093698314342137,0.4374450646373619,0.5130152661790576,0.0364715769398303,0.7004941755259338,0.1377513889099983,0.3607013340427749,0.65288045419763,0.7144094668444398,0.5779422657856941
118,0.8074601687006968,0.5647044743714696,0.7744326277202572,0.3534623206416684,0.7634742058665733,0.07037449767421336,0.8617772457745481,0.06830653428128329,0.9355606166959105,0.6002624639558239
119,0.46008684198153366,0.1384398930275317,0.2068781196676329,0.8678412375412048,0.6886266301967668,0.3780408481202661,0.3262137749772312,0.3337951686969916,0.6321297066204654,0.9207377203132987
120,0.3121400376953616,0.2930579512904113,0.18560298184394,0.2741634852918815,0.5273668382501339,0.19214499475600022,0.17882807702173148,0.5264272020148456,0.5917297437733018,0.3905447370625713
121,0.5390714749968243,0.30573173043582075,0.6443243767860547,0.27572714243237517,0.4127127766533723,0.11623295513988384,0.6820870077429981,0.7302525532187779,0.39159999398762985,0.6574522616269306
122,0.5467544585700489,0.2610718668259771,0.6622504778648863,0.8991464150105839,1.0,0.27662615078637826,0.36398040775664625,0.742694098011649,0.3959684511273995,0.9654726235830113
123,0.7616896116665167,0.460602253491707,0.4647408140838363,0.830945462146542,0.30507069603367215,0.09028704599562376,0.5791872140674481,0.6053371680743147,0.5453173688476665,0.46633132197382426
124,0.6628102869271459,0.6529694760717364,0.5754529690064228,0.1058006512733421,0.6673315508604672,0.23943609298230736,0.8342068382580734,0.5863400066977317,0.7629629252991148,0.7791435907846016
125,0.5725790284549511,0.5092472836114387,0.6397590469659784,0.5804278163356689,0.5612474554416704,0.1327066610219343,0.24522708600447524,0.3674201383907334,0.583175229057503,0.9697566601355141
126,0.781333414606987,0.20121003071196197,0.3489990942244824,0.22347880651511096,0.4847813785809999,0.02488781213246723,0.4913562516781365,0.8346807382759498,0.6841329654032566,0.7897681085779353
127,0.28095880276974133,0.10265926455975734,0.3689569046402025,0.21521808788622124,0.5326933607589929,0.047545852921241805,0.7726157158339488,0.9164353832899578,0.3280766909257909,0.08044676029443254
128,0.3845427379516894,0.8218333291841041,0.536164242567703,0.6156681129641487,0.3981883198992485,0.009690141713436115,0.6247234141428994,0.8463058295573054,0.6193438732263437,0.19306374293776823
129,0.3304265677305795,0.47915192856372085,0.6693898603465902,0.12390395231353626,0.5794819608367329,0.03687445519804491,0.4657262208347756,0.8719264864049733,0.37459959314497765,0.2948417318918549
130,0.4317001233620053,0.0618456311578987,0.28333511410380974,0.46997607127715446,0.5581602801379544,0.05290218323844327,0.9397800635509932,0.908840170434717,0.5287668688112674,0.68620057836434
131,0.24550269166134503,0.2578940932730327,0.46386472699842496,0.25592028385607657,1.0,0.611573176887468,0.481318299978938,0.20162243351030912,0.6191340559971246,0.6714220493095234
132,0.625083073841332,0.8039906245548198,0.4552320255793404,0.8542964289979654,0.7040039218839262,0.010421016749692171,0.5721346853371261,0.5136433022154748,0.4012177742500383,0.1370992587363441
133,0.4633193722284,0.7516655164932341,0.5787287117208706,0.5547303113771425,0.5966635597273391,0.07966463181776687,0.8032349675532173,0.534320807875959,0.3089174325486513,0.4493163311840134
134,0.227744712425006,0.8757977067220155,0.4991589087722599,0.21518863382654033,0.608206550291111,0.36362876602830224,0.6798889298203716,0.4851726616376627,0.5710265964354948,0.42178576628572284
135,0.3136340322336458,0.6019765127673196,0.3989761530304822,0.9268730130254288,0.8526943687720632,0.3865658288471755,0.7427816917890147,0.848478386157605,0.4765370879412624,0.6898533727822471
136,0.5643986707942171,0.42273414488742306,0.7336333211067058,0.8232562003439076,0.3091709611732179,0.5986180477286754,0.33292794756197713,0.3246797373459081,0.5280028621983652,0.2609033337041822
137,0.6633791983328914,0.4264644666915095,0.40021189288217107,0.26539514082864046,0.4615323423750149,0.39620484132062994,0.7255213487809706,0.16084533018863778,0.6269845498021971,0.23772958522912252
138,0.8819771520404529,0.19375099628511622,0.4463063894127459,0.9614741935443167,0.12798536549002015,0.19365570621879685,0.5301978585378704,0.27390758274811605,0.7504979918799026,0.5967031007598702
139,1.0000000000000002,0.6507040889300106,0.20397358316535216,0.26784295422809823,0.604959857727637,6.130591673167286e-06,0.3612989514147215,0.14264714720749527,0.6281475057483725,0.0827731091715837
140,0.5834349959197414,0.5849516986993855,0.36769292940486,0.29275862674646336,0.6609376610142508,0.004173566256956201,0.5398575716865976,0.40448403123873655,0.6031985282215919,0.6688380144933498
141,0.3185472719900137,0.154602154432053,0.597027109214119,0.38612183007494405,0.30430172490121943,0.030576040565934756,0.5340088502680616,0.11631304727612364,0.4070797625139719,0.4393966010017102
142,0.1029862379999832,0.8856473171209416,0.5605720179097557,0.16486185976793286,0.7744612753477564,0.9999999999999999,0.8435944878449559,0.08705821505698332,0.4362485588249831,0.5363193470534242
143,0.5557569736647261,0.368278040392436,0.6125884844420664,0.6873132399467161,0.35782690101096215,0.1511831513877462,0.5692601720014858,0.450730054288653,0.5884870784204421,0.8019812181463319
144,0.3518664539074826,0.04944102724132482,0.6035369687208483,0.5575747139931044,0.43063518382328114,0.8098301632337749,0.3548361807916693,0.6009656709143777,0.4331313001795985,0.1809218743977305
145,0.42687999477008337,0.32767705912195133,0.8901308987706947,0.8948551053884692,0.5200051144752801,0.5042956502321014,0.31228300661417646,0.6074711371290245,0.587699908894288,0.20989855662829393
146,0.38976045384552843,0.8698357769857327,0.36130862983682166,0.24096689283638992,0.8052386985210953,0.7834038875236472,0.49016021670258864,0.09177224644752514,0.3471907293475914,0.9010799248776549
147,0.4786833984246152,0.9169515449596066,0.19876548298655036,0.17029002426343406,0.3308790492604487,0.1930332905705833,0.25048218279519524,0.9716468972384008,0.8686770669350881,0.7409666796815892
148,0.7063691504935992,0.4902494073863383,0.3048574558635043,0.3587692792458872,0.5532129238379953,0.2688504123393768,0.3669124242378547,0.12125152705840005,0.5389357543692823,0.26265240847071264
149,0.5348778159753447,0.9563481915693288,0.36955304559762925,0.14615671364645363,0.6467524874011267,0.19414684843865623,0.453848956532711,0.6603279462994864,0.5264592713631966,0.7207159023709183
150,0.4753167174862,0.875222689026088,0.31907329148110164,0.9465674529746728,0.6068353896915168,0.014205183657219553,0.4210618978854143,0.8886571387404484,0.41045601192493036,0.4571578170027697
151,0.3098464733173091,0.8251947175144513,0.5182484671532374,0.7177578104309487,0.6139788229887716,0.17202082989151343,0.6330304589157156,0.8847801003570708,0.8655749246330491,0.617264273793751
